target_word,similar_words
chef,"cerf, cher, chez, clef"
chemin,"chemineau, cheminée"
chemineau,"chemin, cheminée"
cheminée,"chemin, chemineau"
chemise,chamois
chenal,chenil
chenil,chenal
cher,"cacher, cahier, cerf, chair, chaire"
chercher,chercheur
chercheur,chercher
cheval,chevelu
chevalerie,"chevalier, chevalière, chevelure"
chevalier,"chevalerie, chevalière, chevelure"
chevalière,"chevalerie, chevalier, chevelure"
chevelu,cheval
chevelure,"chevalerie, chevalier, chevalière"
cheveu,chauve
chevreau,chèvre
chez,"chef, cher"
chialer,"chaleur, choléra"
chiant,chant
chic,"chai, chiche, chichi, chicot, choc"
chicane,"chacun, chacune"
chiche,"chic, chichi, chouchou"
chichi,"chic, chiche, chouchou"
chicot,chic
chien,"chaîne, chêne"
chier,"cahier, chair, chaire, char, cher"
chiffonner,chiffonnier
chiffonnier,chiffonner
chiffre,"chauffer, chauffeur"
chimie,"chameau, chaume"
chimère,"chaumière, chômeur"
chiot,"cahot, cahute, chat, chut, chute"
chiotte,chouette
chiper,choper
chique,"chaque, choqué, chèque"
chiquer,choquer
choc,"chic, chou, coca, coco, cocu"
choeur,"cahier, chair, chaire, char, cher"
choir,"cahier, chair, chaire, char, cher"
choisi,"chaise, chaos, chose"
choix,"chaux, choir, croix"
choléra,"chaleur, chialer"
chope,"chape, chapeau"
choper,chiper
choquer,chiquer
choqué,"chaque, chique, chèque"
chose,"chaise, chaos, choisi"
chou,"choc, chouïa, chut, clou, cocu"
chouchou,"chiche, chichi"
chouette,chiotte
chouïa,chou
choyer,"cahier, chair, chaire, char, cher"
chrome,"charme, chromo"
chromer,"charmer, charmeur"
chromo,"charme, chrome"
chrono,charnu
chuinter,"chanter, chanteur, chantier, chantre"
chut,"cahot, cahute, chahut, chat, chiot"
chute,"cahot, cahute, chat, chiot, chut"
chuter,"cahoter, chut, châtier"
châsse,"chasse, chassé, chaussé, chaussée"
châtain,chaton
château,"cahot, cahute, chat, chiot, chut"
châtier,"cahoter, chuter"
chèque,"chaque, chique, choqué"
chèvre,chevreau
chéri,"cahier, chair, chaire, char, cher"
chérir,"charre, charroi, charrue"
chérubin,charbon
chêne,"chaîne, chien"
chômeur,"chaumière, chimère"
cible,câble
cidre,"cador, cadre, cire, coudre, cèdre"
ciel,"cela, cime, cire"
cierge,"cargo, cirage, courage"
cieux,ceux
cigale,cagoule
ciller,"cailler, cellier, coller, collier, cueillir"
cime,"came, ciel, ciment, cire, crime"
ciment,cime
cinoche,caniche
cinq,"ciné, clin, coin, conique, conque"
cintre,"canotier, ceinture, centre, conter, conteur"
ciné,"cinq, cinéma, ciré, cité, clin"
cinéma,ciné
cirage,"cargo, cierge, courage"
circulaire,"caracoler, cercler, circuler"
circuler,"caracoler, cercler, circulaire"
cire,"cidre, ciel, cime, cirer, cireux"
cirer,"carreau, carré, carrée, cire, coureur"
cireux,"cire, crayeux, creux, croix, curieux"
cirque,crique
ciré,"ciné, cire, cité, cuir, curé"
citer,"coter, cotre, couture, coûter, côtier"
citerne,citron
citoyen,"caution, coton"
citron,citerne
cité,"ciné, ciré, cuit, cécité, côté"
civet,cavité
civil,cavale
civière,"caviar, couver, cuivre, cuivré, cuver"
clac,"caca, calice, cela, celui-ci, clan"
claie,clair
clair,"caler, chair, claie, claire, clore"
claire,"caler, clair, clore, clouer, coloré"
clairière,"colorer, colorier"
clairon,clan
clamer,"calmer, clameur"
clameur,"calmer, clamer"
clan,"cela, clac, clairon, clin, colon"
claper,clapier
clapier,claper
claque,"clique, cloaque, cloque, colique"
claquer,cloquer
classe,"classé, colosse, coulisse, culasse"
classer,"classeur, coulisser"
classeur,"classer, coulisser"
classé,"classe, colosse, coulisse, culasse"
claude,clodo
clause,"clos, colis"
clavier,"calvaire, couleuvre"
clef,"cale, calife, cerf, chef"
clerc,caler
clic,"calice, celui-ci, chic, clac, cliché"
cliché,"calèche, clic, cloche"
client,coulant
climat,calamité
clin,"cinq, ciné, clan, clic, coin"
clique,"claque, cloaque, cloque, colique"
cloaque,"claque, clique, cloque, colique"
cloche,"calèche, cliché"
clodo,claude
cloque,"claque, clique, cloaque, colique"
cloquer,claquer
clore,"caler, clair, claire, clouer, coloré"
clos,"clause, clou, colis, colo"
clou,"chou, clos, clouer, clouté, cloué"
clouer,"caler, clair, claire, clore, clou"
clouter,"calter, cloître, clôture, culture"
clouté,"calot, clou, colt, culot, culte"
cloué,"clou, coupé"
cloître,"calter, clouter, clôture, culture"
cloîtrer,clôturer
club,"clou, cube"
clément,calmant
clôture,"calter, clouter, cloître, culture"
clôturer,cloîtrer
coca,"caca, choc, coco, cocu, coma"
coche,"cache, caché, couche, couché"
cocher,"cacher, cher, coucher"
coco,"choc, coca, cocon, cocu, colo"
cocon,coco
cocu,"choc, chou, clou, coca, coco"
code,"coke, corde, cote, coude"
coeur,cour
coffre,"coiffer, coiffeur, coiffure"
cogne,"cagna, conte, corne, cygne"
cohorte,"chariot, charité, charte"
cohue,chute
coiffe,coiffé
coiffer,"coffre, coiffeur, coiffure"
coiffeur,"coffre, coiffer, coiffure"
coiffure,"coffre, coiffer, coiffeur"
coiffé,coiffe
coin,"cinq, ciné, clin, coincé, crin"
coincer,"cancer, cancre"
coincé,"coin, conçu"
coke,"cake, code, cote"
colique,"claque, clique, cloaque, cloque"
colis,"clause, clos"
collabo,colo
collant,colt
colle,"caille, caillou, caillé, celle, celui-là"
collectionner,collectionneur
collectionneur,collectionner
coller,"cailler, cellier, ciller, collier, cueillir"
collet,caillot
collier,"cailler, cellier, ciller, coller, cueillir"
colline,couillon
collège,collègue
collègue,collège
colo,"clos, clou, coco, collabo, colon"
colon,"clan, clin, colo, colonie, câlin"
colonel,colonial
colonial,colonel
colonie,"clan, clin, colon, câlin"
colorer,"clairière, colorier"
colorier,"clairière, colorer"
coloré,"caler, clair, claire, clore, clouer"
colosse,"classe, classé, coulisse, culasse"
colt,"calot, clouté, collant, colo, cool"
colère,"caler, clair, claire, clore, clouer"
coma,coca
combien,"combine, combiné"
combine,"combien, combiné"
combiné,"combien, combine"
comble,"comblé, cymbale"
comblé,"comble, cymbale"
comité,"comte, comté, comète"
commande,"commando, commandé"
commando,"commande, commandé"
commandé,"commande, commando"
comment,communauté
commentaire,commenter
commenter,commentaire
commettre,commutateur
commissaire,commissure
commissure,commissaire
commun,commune
communauté,comment
commune,commun
commutateur,commettre
compagnie,campagne
comparaître,comporter
comparse,compris
compartiment,comportement
compas,"campus, composé"
compatible,comptable
compatir,"compter, compteur, comptoir"
complet,complot
compliment,complément
complot,complet
comploter,compléter
complément,compliment
compléter,comploter
comportement,compartiment
comporter,comparaître
composé,"campus, compas"
compote,compte
compris,comparse
comptable,compatible
comptant,compétent
compte,compote
compter,"compatir, compteur, comptoir"
compteur,"compatir, compter, comptoir"
comptoir,"compatir, compter, compteur"
compère,"camper, campeur"
compétent,comptant
comte,"comité, comté, comète, conte, cote"
comté,"comité, comte, comète"
comète,"comité, comte, comté"
concert,"concerto, concret"
concerto,"concert, concret"
concile,canicule
concilier,conclure
conclure,concilier
concret,"concert, concerto"
concéder,coïncider
conduire,"candeur, ceindre, cendre, cendré"
conduit,conduite
conduite,conduit
confesser,confesseur
confesseur,confesser
confirmer,conformer
conformer,confirmer
confrère,"confrérie, conférer"
confrérie,"confrère, conférer"
conférer,"confrère, confrérie"
conique,"cinq, conque, cynique"
connerie,canner
connu,"canine, canne, canon, couenne"
conque,"cinq, conique, cynique"
conseil,"console, consul"
conservateur,conservatoire
conservatoire,conservateur
conserve,conservé
conservé,conserve
console,"conseil, consul"
constat,constitué
constatation,constitution
constater,constituer
constituer,constater
constitution,constatation
constitué,constat
consul,"conseil, console"
conte,"canot, cent, cogne, comte, corne"
contenir,"centenaire, continuer"
content,continuité
contenu,"caneton, cantine, canton, centaine, continu"
conter,"canotier, ceinture, centre, cintre, conteur"
conteur,"canotier, ceinture, centre, cintre, conter"
continu,"caneton, cantine, canton, centaine, contenu"
continue,"caneton, cantine, canton, centaine, contenu"
continuer,"centenaire, contenir"
continuité,content
contour,"canotier, ceinture, centre, cintre, conter"
contraint,contrainte
contrainte,contraint
contraire,"ceinturer, centrer, contrarié, contrer"
contrarié,"ceinturer, centrer, contraire, contrer"
contrat,contrit
contre,"canotier, ceinture, centre, cintre, conter"
contrer,"ceinturer, centrer, contraire, contrarié"
contrit,contrat
contrée,"canotier, ceinture, centre, cintre, conter"
contrôle,"central, centrale"
contrôler,contrôleur
contrôleur,contrôler
conviction,convocation
convier,convoyer
convocation,conviction
convoi,caniveau
convoyer,convier
conçu,coincé
cool,"coco, colo, colt"
coordonner,cordonnier
copain,coupon
copier,"couper, coupure"
corail,"cruel, créole, céréale"
coran,"carne, cerne, cerné, corne, cornu"
corbeau,"courbe, courbé, crabe"
corde,"code, cordeau, corne, credo"
cordeau,"corde, credo"
cordialité,crédulité
cordonnier,coordonner
coriace,"cerceau, crac, croc"
corne,"carne, cerne, cerné, clore, cogne"
corner,"cerner, crinière, crâner, crâneur"
cornet,"carnet, courant, crainte, criant, croyant"
cornu,"carne, cerne, cerné, coran, corne"
coron,"carne, cerne, cerné, coran, corne"
corrida,criard
corsaire,"cerisier, corser, courser, coursier, creuser"
corse,"cerise, corne, cours, course, crise"
corser,"cerisier, corsaire, courser, coursier, creuser"
corset,curiosité
corvée,"cerveau, crevé, crève"
cosaque,"casaque, casque, casqué"
cossu,"caisse, casse, cassé, cesse, cuisse"
cote,"code, coke, colt, comte, conte"
coteau,cote
coter,"citer, conte, cote, cotre, couture"
coton,"caution, citoyen"
cotre,"citer, conte, corne, cote, coter"
cotte,"cette, conte, cote, couette"
couche,"cache, caché, coche, couché"
coucher,"cacher, cocher, cour"
couchette,cachette
couché,"cache, caché, coche, couche"
coude,code
coudre,"cador, cadre, cidre, cèdre, céder"
coudrier,cadrer
couenne,"canine, canne, canon, connu"
couette,"cette, cotte"
couille,"caille, caillou, caillé, celle, celui-là"
couillon,colline
couiner,"canari, cour"
coulant,client
couler,"caler, clair, claire, clore, clouer"
couleur,"caler, clair, claire, clore, clouer"
couleuvre,"calvaire, clavier"
coulisse,"classe, classé, colosse, culasse"
coulisser,"classer, classeur"
couloir,"caler, clair, claire, clore, clouer"
coulé,coupé
coup,"chou, clou, cocu, coupe, couper"
coupable,capable
coupe,"coup, coupé"
couper,"copier, coup, coupure"
couple,"coup, coupole"
coupole,couple
coupon,"copain, coup"
coupure,"copier, couper"
coupé,"cloué, coulé, coup, coupe"
cour,"chou, clou, cocu, coeur, coucher"
courage,"cargo, cierge, cirage"
courant,"carnet, cornet, crainte, criant, croyant"
courbe,"corbeau, cour, courbé, crabe"
courber,"cour, courbure"
courbure,courber
courbé,"corbeau, cour, courbe, crabe"
courette,"carotte, crotte"
coureur,"carreau, carré, carrée, cirer, cour"
courir,"carreau, carré, carrée, cirer, cour"
couronner,crayonner
courre,"carreau, carré, carrée, cirer, cour"
courrier,"carrer, carrière, carrure"
courroie,"carreau, carré, carrée, cirer, coureur"
cours,"cerise, corse, cour, course, crise"
course,"cerise, corse, cour, cours, crise"
courser,"cerisier, corsaire, corser, cour, coursier"
coursier,"cerisier, corsaire, corser, courser, creuser"
court,"carat, carte, cour, croate, croûte"
courtier,"cratère, critère, croître, créateur, créature"
courtine,"carton, certain, certaine, creton, croûton"
courtois,"certes, courtoisie, crétois"
courtoisie,"certes, courtois, crétois"
cousin,"casino, cuisine"
coussin,"caisson, cuisson"
couture,"citer, coter, cotre, coûter, côtier"
couver,"caviar, civière, cuivre, cuivré, cuver"
couvrir,cour
coïncider,concéder
coït,"colt, cote"
coûter,"citer, coter, cotre, couture, côtier"
crabe,"corbeau, courbe, courbé"
crac,"caca, cerceau, clac, coriace, craché"
crachat,crochet
cracher,crécher
crachin,cran
craché,"crac, crochu, cruche, crèche"
craie,crime
crainte,"carnet, cornet, courant, criant, croyant"
cramer,crémier
cran,"carne, cerne, cerné, clan, coran"
craquant,croquant
craquer,croquer
crasse,"caresse, crosse, cuirasse, cuirassé"
cratère,"courtier, critère, croître, créateur, créature"
crayeux,"cireux, creux, croix, curieux"
crayon,"carne, cerne, cerné, coran, corne"
crayonner,couronner
credo,"corde, cordeau"
creton,"carton, certain, certaine, courtine, croûton"
creuser,"cerisier, corsaire, corser, courser, coursier"
creux,"ceux, cireux, crayeux, croix, curieux"
crevé,"cerveau, corvée, crève"
criant,"carnet, cornet, courant, crainte, croyant"
criard,corrida
crier,"carreau, carré, carrée, cirer, coureur"
crieur,"carreau, carré, carrée, cirer, coureur"
crime,"carême, cime, craie, crier, crise"
criminel,cérémonial
crin,"carne, cerne, cerné, cinq, ciné"
crinière,"cerner, corner, crâner, crâneur"
crique,cirque
crise,"cerise, corse, cours, course, crime"
crisser,"caresser, cuirasser, cuirassier"
critère,"courtier, cratère, croître, créateur, créature"
croate,"carat, carte, court, croûte, cruauté"
croc,"cerceau, choc, coca, coco, cocu"
crochet,crachat
crochu,"craché, croc, cruche, crèche"
croire,"carreau, carré, carrée, cirer, coureur"
croisement,curieusement
croiser,"cerisier, corsaire, corser, courser, coursier"
croiseur,"cerisier, corsaire, corser, courser, coursier"
croisière,"cerisier, corsaire, corser, courser, coursier"
croissant,caressant
croisé,"cerise, corse, cours, course, crise"
croisée,"cerise, corse, cours, course, crise"
croix,"choix, cireux, crayeux, creux, curieux"
croquant,craquant
croquer,craquer
crosse,"caresse, crasse, cuirasse, cuirassé"
crotte,"carotte, courette"
croupe,"carpe, crépi, crépu, crêpe"
croyance,carence
croyant,"carnet, cornet, courant, crainte, criant"
croître,"courtier, cratère, critère, créateur, créature"
croûte,"carat, carte, court, croate, cruauté"
croûton,"carton, certain, certaine, courtine, creton"
cruauté,"carat, carte, court, croate, croûte"
cruche,"craché, crochu, crèche"
crucial,"cercle, cercueil"
crudité,crédit
crue,"cire, cruel, cube, cure, cuve"
cruel,"corail, crue, créole, céréale"
crâne,"carne, cerne, cerné, coran, corne"
crâner,"cerner, corner, crinière, crâneur"
crâneur,"cerner, corner, crinière, crâner"
crèche,"craché, crochu, cruche"
crème,"carême, crime"
crève,"cerveau, corvée, crevé"
créateur,"courtier, cratère, critère, croître, créature"
création,"carton, certain, certaine, courtine, creton"
créature,"courtier, cratère, critère, croître, créateur"
crécher,cracher
crédit,crudité
crédulité,cordialité
créer,"carreau, carré, carrée, cirer, coureur"
crémier,cramer
créneau,"carne, cerne, cerné, coran, corne"
créole,"corail, cruel, céréale"
crépi,"carpe, croupe, crépu, crêpe"
crépu,"carpe, croupe, crépi, crêpe"
crétin,"carton, certain, certaine, courtine, creton"
crétois,"certes, courtois, courtoisie"
crêpe,"carpe, croupe, crépi, crépu, crête"
crête,"carat, carte, court, croate, croûte"
cube,"club, crue, cubique, cure, cuve"
cubique,cube
cueillir,"cailler, cellier, ciller, coller, collier"
cuiller,"cailler, cellier, ciller, coller, collier"
cuillerée,"cailler, cellier, ciller, coller, collier"
cuillère,"cailler, cellier, ciller, coller, collier"
cuir,"cire, ciré, cour, cuiller, cuire"
cuirasse,"caresse, crasse, crosse, cuirassé"
cuirasser,"caresser, crisser, cuirassier"
cuirassier,"caresser, crisser, cuirasser"
cuirassé,"caresse, crasse, crosse, cuirasse"
cuire,"cire, cuir, cure"
cuisant,"causant, cuit"
cuisine,"casino, cousin"
cuisiner,cuisinier
cuisinier,cuisiner
cuisse,"caisse, casse, cassé, cesse, cossu"
cuisson,"caisson, coussin"
cuistot,"causette, cuit"
cuit,"chut, cité, cuir, cuisant, cuistot"
cuite,"chute, cuit"
cuivre,"caviar, civière, couver, cuivré, cuver"
cuivré,"caviar, civière, couver, cuivre, cuver"
culasse,"classe, classé, colosse, coulisse"
culbuter,célibataire
culot,"calot, clouté, colt, culte"
culotte,calotte
culte,"calot, chute, clouté, colt, culot"
culture,"calter, clouter, cloître, clôture"
cure,"cire, cour, crue, cube, cuir"
curer,"carreau, carré, carrée, cirer, coureur"
cureton,"carton, certain, certaine, courtine, creton"
curieusement,croisement
curieux,"cireux, crayeux, creux, croix"
curiosité,corset
curé,"ciré, cour, cuir, cure"
cuve,"cave, crue, cube, cure, cuver"
cuver,"caviar, civière, couver, cuivre, cuivré"
cuvette,cuve
cygne,"cagna, cogne"
cymbale,"comble, comblé"
cynique,"cinq, conique, conque"
câble,cible
câlin,"clan, clin, colon, colonie"
cèdre,"cador, cadre, cidre, coudre, céder"
cécité,cité
céder,"cador, cadre, cidre, coudre, cèdre"
célibataire,culbuter
célèbre,calibre
céréale,"corail, cruel, créole"
cérémonial,criminel
cône,côte
côte,"cote, cône, côté"
côtier,"citer, coter, cotre, couture, coûter"
côtoyer,"citer, coter, cotre, couture, coûter"
côté,"cité, cote, côte"
dada,dard
daigner,"dégainer, dégénéré"
daim,"dais, dame"
dais,"daim, dans"
dalle,douille
daller,dollar
dame,"daim, damer, dames, date, drame"
damer,"dame, damier, demeure, demeuré, drame"
dames,"dame, damoiseau, drame"
damier,"damer, demeure, demeuré"
damnation,domination
damner,"diminuer, dominer, démener, démunir"
damné,"demain, domaine, domino, démon, démuni"
damoiseau,dames
dandy,"dinde, dénudé"
danois,"dans, danse, dense"
dans,"dais, danois, danse, danser, dedans"
danse,"danois, dans, dense"
danser,"dans, danseur"
danseur,danser
dard,"dada, darder, druide"
darder,"dard, dérider"
daron,diurne
date,"dame, dater, datte"
dater,"date, doter, douter, détour"
datte,"date, dette"
dauphin,diaphane
dealer,"diluer, douleur, délayer, délier, délire"
debout,"débat, débit, début"
dedans,dans
delta,"dilaté, délit"
delà,"deçà, duel"
demain,"damné, domaine, domino, démon, démuni"
demeure,"damer, damier, demeuré"
demeuré,"damer, damier, demeure"
demi-soeur,démesuré
demi-sourire,démesurer
demi-tour,diamètre
denier,"denrée, douanier, dénouer, dénuer, dîner"
denrée,"denier, douanier, dénouer, dénuer, dîner"
dense,"danois, dans, danse"
densité,dynastie
dent,dont
dentier,"denture, donateur"
denture,"dentier, donateur"
dessein,dessin
dessert,desserte
desserte,dessert
dessin,dessein
dessous,dessus
dessus,dessous
destin,"destiné, destinée"
destiné,"destin, destinée"
destinée,"destin, destiné"
destruction,distraction
dette,datte
deux,"dieu, doux"
deuxième,dixième
devant,divinité
devenir,deviner
devers,divers
deviner,devenir
devis,"devise, divisé"
devise,"devis, divisé"
deviser,diviser
devoir,"dévier, dévouer"
deçà,delà
diable,"double, doublé, débile"
dialecte,délicat
dialogue,"déluge, délégué"
dialoguer,"déloger, déléguer"
diamant,"dément, démenti, démonté, dûment"
diamantaire,"dominateur, démentir, démonter"
diamètre,demi-tour
diaphane,dauphin
dictateur,dictature
dictature,dictateur
dicter,"docteur, douceâtre"
dictée,docte
dieu,"deux, dire"
digne,dégaine
dilaté,"delta, délit"
diluer,"dealer, douleur, délayer, délier, délire"
diminuer,"damner, dominer, démener, démunir"
dinde,"dandy, dénudé"
dingo,dingue
dingue,dingo
diplomate,diplomatie
diplomatie,diplomate
dire,"dieu, direct, dure"
direct,dire
directeur,directoire
directoire,directeur
diriger,"draguer, droguer"
dirlo,drôle
discipline,discipliné
discipliné,discipline
dispensaire,dispenser
dispenser,dispensaire
dispos,disposé
disposé,dispos
dissiper,"désespoir, désespéré"
dissoudre,dissuader
dissuader,dissoudre
distraction,destruction
diurne,daron
divan,divin
divers,devers
divin,divan
divinité,devant
diviser,deviser
divisé,"devis, devise"
divorce,divorcé
divorcé,divorce
dixième,deuxième
dizaine,douzaine
dock,"docker, donc"
docker,dock
docte,dictée
docteur,"dicter, douceâtre"
document,doucement
dodo,dodu
dodu,"dodo, doux, doué"
doge,"dogme, dope, dose"
dogme,doge
doigt,"dégoût, dégoûté, dégât"
dollar,daller
domaine,"damné, demain, domino, démon, démuni"
dominateur,"diamantaire, démentir, démonter"
domination,damnation
dominer,"damner, diminuer, démener, démunir"
domino,"damné, demain, domaine, démon, démuni"
dompter,dompteur
dompteur,dompter
donateur,"dentier, denture"
donc,"dock, dont"
donnant,dont
donne,"donné, donnée"
donner,donneur
donneur,donner
donné,"donne, donnée"
donnée,"donne, donné"
dont,"dent, donc, donnant"
dope,"doge, dose, dupe"
dorer,"dorure, douairier, douer, durer"
dormant,durement
dormeur,dormir
dormir,dormeur
dortoir,"droiture, dérouter"
dorure,"dorer, douairier, durer"
doré,doué
dose,"doge, dope, doser"
doser,"dose, douer, désir, désiré"
doter,"dater, douer, douter, détour"
douairier,"dorer, dorure, durer"
douanier,"denier, denrée, dénouer, dénuer, dîner"
double,"diable, doublé, débile"
doubler,"doublure, déblayer, débouler"
doublure,"doubler, déblayer, débouler"
doublé,"diable, double, débile"
doucement,document
douceur,"décor, décoré"
douceâtre,"dicter, docteur"
douche,"dèche, déchu"
doucher,"déchiré, déchoir"
douer,"dorer, doser, doter, doute, douze"
douille,dalle
douleur,"dealer, diluer, délayer, délier, délire"
doute,douer
douter,"dater, doter, détour"
douteux,doux
doux,"deux, dodu, douteux, doué"
douzaine,dizaine
douze,douer
doué,"dodu, doré, doux"
drague,"dragée, drogue, drogué"
draguer,"diriger, droguer"
dragée,"drague, drogue, drogué"
drame,"dame, damer, dames"
drap,"drapeau, draper, drapé"
drapeau,"drap, drapé"
draper,"drap, draperie, déraper"
draperie,"draper, déraper"
drapé,"drap, drapeau"
drogue,"drague, dragée, drogué"
droguer,"diriger, draguer"
drogué,"drague, dragée, drogue"
droit,"droite, dureté, déroute"
droite,"droit, dureté, déroute"
droiture,"dortoir, dérouter"
druide,dard
drôle,dirlo
drôlement,déroulement
drôlerie,dérouler
duce,"duel, dune, dupe, dure"
duel,"delà, duce, dune, dupe, duquel"
dune,"duce, duel, dupe, dure"
dupe,"dope, duce, duel, dune, duper"
duper,"douer, dupe, durer"
duquel,duel
durable,dure
dure,"dire, duce, duel, dune, dupe"
durement,dormant
durer,"dorer, dorure, douairier, douer, duper"
dureté,"droit, droite, dure, déroute"
durée,"dure, durer"
duvet,dévot
dynastie,densité
dèche,"douche, déchu"
débat,"debout, débit, début"
débauche,"débauché, débouché"
débaucher,déboucher
débauché,"débauche, débouché"
débile,"diable, double, doublé"
débit,"debout, débat, début"
débiter,débuter
déblayer,"doubler, doublure, débouler"
déborder,débrider
déboucher,débaucher
débouché,"débauche, débauché"
débouler,"doubler, doublure, déblayer"
débrider,déborder
début,"debout, débat, débit"
débuter,débiter
décaper,découper
déceler,"déclaré, décoloré, découler"
décembre,décombre
déchirer,déchirure
déchirure,déchirer
déchiré,"doucher, déchoir"
déchoir,"doucher, déchiré"
déchu,"douche, dèche"
décider,"découdre, décéder"
déclarer,décolorer
déclaré,"déceler, décoloré, découler"
décolorer,déclarer
décoloré,"déceler, déclaré, découler"
décombre,décembre
décor,"douceur, décoré"
décorateur,"décroître, décréter"
décorer,décrire
décoré,"douceur, décor"
découdre,"décider, décéder"
découler,"déceler, déclaré, décoloré"
découpe,découpé
découper,décaper
découpé,découpe
décousu,décès
découvert,découverte
découverte,découvert
décrire,décorer
décroître,"décorateur, décréter"
décréter,"décorateur, décroître"
décès,décousu
décéder,"décider, découdre"
dédier,déduire
déduire,dédier
défaire,défier
défait,"défaite, défaut"
défaite,"défait, défaut"
défaut,"défait, défaite"
défi,"défier, défilé, défini"
défiance,défoncé
défier,"défaire, défi"
défilé,défi
défini,défi
défoncé,défiance
dégaine,digne
dégainer,"daigner, dégénéré"
dégoter,dégoûter
dégourdir,dégrader
dégoût,"doigt, dégoûté, dégât"
dégoûter,dégoter
dégoûté,"doigt, dégoût, dégât"
dégrader,dégourdir
dégât,"doigt, dégoût, dégoûté"
dégénéré,"daigner, dégainer"
délabrement,délibérément
délabré,délibéré
délayer,"dealer, diluer, douleur, délier, délire"
délibéré,délabré
délibérément,délabrement
délicat,dialecte
délier,"dealer, diluer, douleur, délayer, délire"
délire,"dealer, diluer, douleur, délayer, délier"
délit,"delta, dilaté"
déloger,"dialoguer, déléguer"
déluge,"dialogue, délégué"
déléguer,"dialoguer, déloger"
délégué,"dialogue, déluge"
démanger,"déménager, déménageur"
démarrer,démarreur
démarreur,démarrer
démener,"damner, diminuer, dominer, démunir"
dément,"diamant, démenti, démonté, dûment"
démenti,"diamant, dément, démonté, dûment"
démentir,"diamantaire, dominateur, démonter"
démerder,démordre
démesurer,demi-sourire
démesuré,demi-soeur
démocrate,démocratie
démocratie,démocrate
démolir,démêler
démon,"damné, demain, domaine, domino, démuni"
démonter,"diamantaire, dominateur, démentir"
démonté,"diamant, dément, démenti, dûment"
démordre,démerder
démuni,"damné, demain, domaine, domino, démon"
démunir,"damner, diminuer, dominer, démener"
déménager,"démanger, déménageur"
déménageur,"démanger, déménager"
démêler,démolir
dénouement,dénuement
dénouer,"denier, denrée, douanier, dénuer, dîner"
dénudé,"dandy, dinde"
dénuement,dénouement
dénuer,"denier, denrée, douanier, dénouer, dîner"
déparier,dépérir
départ,déporté
départir,déporter
dépayser,déposer
dépeindre,dépendre
dépendre,dépeindre
dépens,dépense
dépense,dépens
dépiauter,dépotoir
dépit,"dépité, député, dépôt"
dépité,"dépit, député, dépôt"
déplaire,"déplier, déployer"
déplier,"déplaire, déployer"
déployer,"déplaire, déplier"
déployé,dépoli
dépoli,déployé
déporter,départir
déporté,départ
déposer,dépayser
dépotoir,dépiauter
dépouille,dépouillé
dépouillé,dépouille
déprime,déprimé
déprimé,déprime
député,"dépit, dépité, dépôt"
dépérir,déparier
dépôt,"dépit, dépité, député"
dérailler,dérouiller
déraper,"draper, draperie"
dérider,darder
dérouiller,dérailler
déroulement,drôlement
dérouler,drôlerie
déroute,"droit, droite, dureté"
dérouter,"dortoir, droiture"
désarroi,désirer
désavouer,désoeuvré
désert,déserté
déserter,déserteur
déserteur,déserter
déserté,désert
désespoir,"dissiper, désespéré"
désespéré,"dissiper, désespoir"
désir,"doser, désiré"
désirer,désarroi
désiré,"doser, désir"
désoeuvré,désavouer
déséquilibre,déséquilibré
déséquilibré,déséquilibre
détaler,dételer
déteindre,détendre
dételer,détaler
détendre,déteindre
détention,détonation
déterrer,détériorer
détonation,détention
détour,"dater, doter, douter"
détremper,détromper
détromper,détremper
détériorer,déterrer
dévaler,dévoiler
dévier,"devoir, dévouer"
dévoiler,dévaler
dévot,duvet
dévouer,"devoir, dévier"
dîner,"denier, denrée, douanier, dénouer, dénuer"
dîneur,"denier, denrée, douanier, dénouer, dénuer"
dôme,dame
dûment,"diamant, dément, démenti, démonté"
effarant,"effrayant, effronté"
effarer,effrayer
effaré,"effrayé, effroi"
effrayant,"effarant, effronté"
effrayer,effarer
effrayé,"effaré, effroi"
effroi,"effaré, effrayé"
effronté,"effarant, effrayant"
elle,elles
elles,elle
emballer,embellir
emballé,embellie
embauche,embûche
embaucher,embouchure
embellie,emballé
embellir,emballer
embouchure,embaucher
emboîter,embêter
embraser,embrasure
embrasure,embraser
embrouille,embrouillé
embrouillé,embrouille
embrun,embryon
embryon,embrun
embêter,emboîter
embûche,embauche
emmerder,emmerdeur
emmerdeur,emmerder
empaler,"empiler, emplir, employer, employeur"
emparer,"empereur, empirer"
empereur,"emparer, empirer"
empiler,"empaler, emplir, employer, employeur"
empirer,"emparer, empereur"
empiéter,empâter
empli,"emploi, employé"
emplir,"empaler, empiler, employer, employeur"
emploi,"empli, employé"
employer,"empaler, empiler, emplir, employeur"
employeur,"empaler, empiler, emplir, employer"
employé,"empli, emploi"
empocher,empêcher
empreint,"empreinte, emprunt, emprunté"
empreinte,"empreint, emprunt, emprunté"
emprunt,"empreint, empreinte, emprunté"
emprunté,"empreint, empreinte, emprunt"
empâter,empiéter
empêcher,empocher
en-tête,"entité, entêté"
enchanter,enchanteur
enchanteur,enchanter
encolure,enculer
encombre,encombré
encombré,encombre
encore,encre
encourir,encrier
encre,encore
encrier,encourir
enculer,encolure
enfance,enfoncé
enfer,"enfoiré, enfouir, enfuir"
